date,currency_pair,close_price
2006-02-09,CHFUSD,1.301
2006-02-09,CNYUSD,8.0558
2006-02-09,DKKUSD,6.2409
2006-02-09,EURUSD,0.8359
2006-02-09,GBPUSD,0.5743
2006-02-09,HKDUSD,7.7613
2006-02-09,INRUSD,44.1
2006-02-09,JPYUSD,118.66
2006-02-09,KRWUSD,972.2
2006-02-09,LKRUSD,102.01
2006-02-09,MXNUSD,10.475
2006-02-09,MYRUSD,3.73
2006-02-09,NOKUSD,6.7057
2006-02-09,NZDUSD,1.476
2006-02-09,SEKUSD,7.7445
2006-02-09,SGDUSD,1.6285
2006-02-09,THBUSD,39.57
2006-02-09,TWDUSD,32.41
2006-02-09,ZARUSD,6.142
2006-02-10,AUDUSD,1.3552
2006-02-10,BRLUSD,2.1632
2006-02-10,CADUSD,1.1543
2006-02-10,CHFUSD,1.3049
2006-02-10,CNYUSD,8.0516
2006-02-10,DKKUSD,6.2619
2006-02-10,EURUSD,0.8389
2006-02-10,GBPUSD,0.5729
2006-02-10,HKDUSD,7.759
2006-02-10,INRUSD,44.1
2006-02-10,JPYUSD,117.64
2006-02-10,KRWUSD,967.6
2006-02-10,LKRUSD,102.09
2006-02-10,MXNUSD,10.508
2006-02-10,MYRUSD,3.73
2006-02-10,NOKUSD,6.7765
2006-02-10,NZDUSD,1.4721
2006-02-10,SEKUSD,7.7873
2006-02-10,SGDUSD,1.6247
2006-02-10,THBUSD,39.15
2006-02-10,TWDUSD,32.26
2006-02-10,ZARUSD,6.14
2006-02-13,AUDUSD,1.3521
2006-02-13,BRLUSD,2.1519
2006-02-13,CADUSD,1.1548
2006-02-13,CHFUSD,1.3074
2006-02-13,CNYUSD,8.0472
2006-02-13,DKKUSD,6.2703
2006-02-13,EURUSD,0.84
2006-02-13,GBPUSD,0.5735
2006-02-13,HKDUSD,7.7594
2006-02-13,INRUSD,44.17
2006-02-13,JPYUSD,117.63
2006-02-13,KRWUSD,976.3
2006-02-13,LKRUSD,102.05
2006-02-13,MXNUSD,10.5085
2006-02-13,MYRUSD,3.723
2006-02-13,NOKUSD,6.8107
2006-02-13,NZDUSD,1.471
2006-02-13,SEKUSD,7.8533
2006-02-13,SGDUSD,1.6282
2006-02-13,THBUSD,39.22
2006-02-13,TWDUSD,32.37
2006-02-13,ZARUSD,6.159
2006-02-14,AUDUSD,1.3534
2006-02-14,BRLUSD,2.1375
2006-02-14,CADUSD,1.1546
2006-02-14,CHFUSD,1.3097
2006-02-14,CNYUSD,8.0477
2006-02-14,DKKUSD,6.2751
2006-02-14,EURUSD,0.8407
2006-02-14,GBPUSD,0.5766
2006-02-14,HKDUSD,7.7604
2006-02-14,INRUSD,44.15
2006-02-14,JPYUSD,117.43
2006-02-14,KRWUSD,969.4
2006-02-14,LKRUSD,102.13
2006-02-14,MXNUSD,10.5125
2006-02-14,MYRUSD,3.723
2006-02-14,NOKUSD,6.849
2006-02-14,NZDUSD,1.4843
2006-02-14,SEKUSD,7.8439
2006-02-14,SGDUSD,1.6276
2006-02-14,THBUSD,39.32
2006-02-14,TWDUSD,32.29
2006-02-14,ZARUSD,6.141
2006-02-15,AUDUSD,1.3508
2006-02-15,BRLUSD,2.1295
2006-02-15,CADUSD,1.1541
2006-02-15,CHFUSD,1.3107
2006-02-15,CNYUSD,8.0481
2006-02-15,DKKUSD,6.2817
2006-02-15,EURUSD,0.8415
2006-02-15,GBPUSD,0.5747
2006-02-15,HKDUSD,7.7612
2006-02-15,INRUSD,44.15
2006-02-15,JPYUSD,117.93
2006-02-15,KRWUSD,973.5
2006-02-15,LKRUSD,102.19
2006-02-15,MXNUSD,10.5226
2006-02-15,MYRUSD,3.722
2006-02-15,NOKUSD,6.847
2006-02-15,NZDUSD,1.4789
2006-02-15,SEKUSD,7.8432
2006-02-15,SGDUSD,1.6283
2006-02-15,THBUSD,39.36
2006-02-15,TWDUSD,32.35
2006-02-15,ZARUSD,6.0725
2006-02-16,AUDUSD,1.355
2006-02-16,BRLUSD,2.116
2006-02-16,CADUSD,1.1577
2006-02-16,CHFUSD,1.3127
2006-02-16,CNYUSD,8.0494
2006-02-16,DKKUSD,6.2832
2006-02-16,EURUSD,0.8416
2006-02-16,GBPUSD,0.5762
2006-02-16,HKDUSD,7.7603
2006-02-16,INRUSD,44.25
2006-02-16,JPYUSD,117.91
2006-02-16,KRWUSD,974.1
2006-02-16,LKRUSD,102.18
2006-02-16,MXNUSD,10.513
2006-02-16,MYRUSD,3.724
2006-02-16,NOKUSD,6.8071
2006-02-16,NZDUSD,1.4948
2006-02-16,SEKUSD,7.903
2006-02-16,SGDUSD,1.6353
2006-02-16,THBUSD,39.28
2006-02-16,TWDUSD,32.4
2006-02-16,ZARUSD,6.0639
2006-02-17,AUDUSD,1.3541
2006-02-17,BRLUSD,2.117
2006-02-17,CADUSD,1.1522
2006-02-17,CHFUSD,1.3123
2006-02-17,CNYUSD,8.0493
2006-02-17,DKKUSD,6.2706
2006-02-17,EURUSD,0.8399
2006-02-17,GBPUSD,0.5746
2006-02-17,HKDUSD,7.7604
2006-02-17,INRUSD,44.33
2006-02-17,JPYUSD,118.43
2006-02-17,KRWUSD,972.3
2006-02-17,LKRUSD,102.22
2006-02-17,MXNUSD,10.4525
2006-02-17,MYRUSD,3.723
2006-02-17,NOKUSD,6.7697
2006-02-17,NZDUSD,1.4984
2006-02-17,SEKUSD,7.8654
2006-02-17,SGDUSD,1.6333
2006-02-17,THBUSD,39.31
2006-02-17,TWDUSD,32.38
2006-02-17,ZARUSD,6.0248
2006-02-21,AUDUSD,1.3524
2006-02-21,BRLUSD,2.124
2006-02-21,CADUSD,1.1464
2006-02-21,CHFUSD,1.3082
2006-02-21,CNYUSD,8.0485
2006-02-21,DKKUSD,6.2645
2006-02-21,EURUSD,0.8395
2006-02-21,GBPUSD,0.5732
2006-02-21,HKDUSD,7.761
2006-02-21,INRUSD,44.36
2006-02-21,JPYUSD,118.85
2006-02-21,KRWUSD,968.4
2006-02-21,LKRUSD,102.2
2006-02-21,MXNUSD,10.443
2006-02-21,MYRUSD,3.7208
2006-02-21,NOKUSD,6.7533
2006-02-21,NZDUSD,1.5099
2006-02-21,SEKUSD,7.8816
2006-02-21,SGDUSD,1.6302
2006-02-21,THBUSD,39.3
2006-02-21,TWDUSD,32.44
2006-02-21,ZARUSD,6.0425
2006-02-22,AUDUSD,1.3581
2006-02-22,BRLUSD,2.143
2006-02-22,CADUSD,1.1482
2006-02-22,CHFUSD,1.3114
2006-02-22,CNYUSD,8.0497
2006-02-22,DKKUSD,6.2673
2006-02-22,EURUSD,0.84
2006-02-22,GBPUSD,0.5739
2006-02-22,HKDUSD,7.7611
2006-02-22,INRUSD,44.54
2006-02-22,JPYUSD,118.51
2006-02-22,KRWUSD,974.1
2006-02-22,LKRUSD,102.28
2006-02-22,MXNUSD,10.4885
2006-02-22,MYRUSD,3.7195
2006-02-22,NOKUSD,6.7763
2006-02-22,NZDUSD,1.5179
2006-02-22,SEKUSD,7.875
2006-02-22,SGDUSD,1.6312
2006-02-22,THBUSD,39.52
2006-02-22,TWDUSD,32.65
2006-02-22,ZARUSD,6.085
2006-02-23,AUDUSD,1.3519
2006-02-23,BRLUSD,2.1375
2006-02-23,CADUSD,1.1512
2006-02-23,CHFUSD,1.3083
2006-02-23,CNYUSD,8.0477
2006-02-23,DKKUSD,6.2563
2006-02-23,EURUSD,0.8387
2006-02-23,GBPUSD,0.5707
2006-02-23,HKDUSD,7.7587
2006-02-23,INRUSD,44.36
2006-02-23,JPYUSD,117.0
2006-02-23,KRWUSD,969.1
2006-02-23,LKRUSD,102.33
2006-02-23,MXNUSD,10.505
2006-02-23,MYRUSD,3.713
2006-02-23,NOKUSD,6.7412
2006-02-23,NZDUSD,1.5097
2006-02-23,SEKUSD,7.89
2006-02-23,SGDUSD,1.6247
2006-02-23,THBUSD,39.21
2006-02-23,TWDUSD,32.51
2006-02-23,ZARUSD,6.088
2006-02-24,AUDUSD,1.3515
2006-02-24,BRLUSD,2.1293
2006-02-24,CADUSD,1.152
2006-02-24,CHFUSD,1.3158
2006-02-24,CNYUSD,8.0432
2006-02-24,DKKUSD,6.2782
2006-02-24,EURUSD,0.8416
2006-02-24,GBPUSD,0.5731
2006-02-24,HKDUSD,7.758
2006-02-24,INRUSD,44.35
2006-02-24,JPYUSD,116.87
2006-02-24,KRWUSD,966.3
2006-02-24,LKRUSD,102.37
2006-02-24,MXNUSD,10.476
2006-02-24,MYRUSD,3.7153
2006-02-24,NOKUSD,6.7685
2006-02-24,NZDUSD,1.5083
2006-02-24,SEKUSD,7.9213
2006-02-24,SGDUSD,1.6235
2006-02-24,THBUSD,39.36
2006-02-24,TWDUSD,32.48
2006-02-24,ZARUSD,6.115
2006-02-27,AUDUSD,1.3537
2006-02-27,BRLUSD,2.1485
2006-02-27,CADUSD,1.1418
2006-02-27,CHFUSD,1.3201
2006-02-27,CNYUSD,8.042
2006-02-27,DKKUSD,6.2888
2006-02-27,EURUSD,0.8432
2006-02-27,GBPUSD,0.5744
2006-02-27,HKDUSD,7.758
2006-02-27,INRUSD,44.41
2006-02-27,JPYUSD,115.97
2006-02-27,KRWUSD,968.4
2006-02-27,LKRUSD,102.5
2006-02-27,MXNUSD,10.466
2006-02-27,MYRUSD,3.7135
2006-02-27,NOKUSD,6.7655
2006-02-27,NZDUSD,1.5129
2006-02-27,SEKUSD,7.9656
2006-02-27,SGDUSD,1.6217
2006-02-27,THBUSD,39.14
2006-02-27,TWDUSD,32.45
2006-02-27,ZARUSD,6.176
2006-02-28,AUDUSD,1.3459
2006-02-28,BRLUSD,2.118
2006-02-28,CADUSD,1.1379
2006-02-28,CHFUSD,1.3111
2006-02-28,CNYUSD,8.0415
2006-02-28,DKKUSD,6.2559
2006-02-28,EURUSD,0.8386
2006-02-28,GBPUSD,0.5702
2006-02-28,HKDUSD,7.7584
2006-02-28,INRUSD,44.21
2006-02-28,JPYUSD,115.82
2006-02-28,KRWUSD,970.9
2006-02-28,LKRUSD,102.58
2006-02-28,MXNUSD,10.4542
2006-02-28,MYRUSD,3.7135
2006-02-28,NOKUSD,6.7474
2006-02-28,NZDUSD,1.5074
2006-02-28,SEKUSD,7.9154
2006-02-28,SGDUSD,1.6211
2006-02-28,THBUSD,39.09
2006-02-28,TWDUSD,32.4
2006-02-28,ZARUSD,6.1629
2006-03-01,AUDUSD,1.3461
2006-03-01,BRLUSD,2.12
2006-03-01,CADUSD,1.1365
2006-03-01,CHFUSD,1.3165
2006-03-01,CNYUSD,8.039
2006-03-01,DKKUSD,6.2705
2006-03-01,EURUSD,0.8404
2006-03-01,GBPUSD,0.5723
2006-03-01,HKDUSD,7.7574
2006-03-01,INRUSD,44.35
2006-03-01,JPYUSD,116.18
2006-03-01,KRWUSD,970.5
2006-03-01,LKRUSD,102.57
2006-03-01,MXNUSD,10.462
2006-03-01,MYRUSD,3.7115
2006-03-01,NOKUSD,6.7287
2006-03-01,NZDUSD,1.5078
2006-03-01,SEKUSD,7.9455
2006-03-01,SGDUSD,1.6186
2006-03-01,THBUSD,38.85
2006-03-01,TWDUSD,32.28
2006-03-01,ZARUSD,6.1785
2006-03-02,AUDUSD,1.3408
2006-03-02,BRLUSD,2.1141
2006-03-02,CADUSD,1.132
2006-03-02,CHFUSD,1.3041
2006-03-02,CNYUSD,8.0394
2006-03-02,DKKUSD,6.2152
2006-03-02,EURUSD,0.8331
2006-03-02,GBPUSD,0.5717
2006-03-02,HKDUSD,7.7574
2006-03-02,INRUSD,44.18
2006-03-02,JPYUSD,116.07
2006-03-02,KRWUSD,968.7
2006-03-02,LKRUSD,102.5
2006-03-02,MXNUSD,10.525
2006-03-02,MYRUSD,3.7093
2006-03-02,NOKUSD,6.6878
2006-03-02,NZDUSD,1.5035
2006-03-02,SEKUSD,7.889
2006-03-02,SGDUSD,1.6145
2006-03-02,THBUSD,38.62
2006-03-02,TWDUSD,32.3
2006-03-02,ZARUSD,6.136
2006-03-03,AUDUSD,1.3441
2006-03-03,BRLUSD,2.122
2006-03-03,CADUSD,1.1352
2006-03-03,CHFUSD,1.299
2006-03-03,CNYUSD,8.038
2006-03-03,DKKUSD,6.2034
2006-03-03,EURUSD,0.8314
2006-03-03,GBPUSD,0.5704
2006-03-03,HKDUSD,7.7587
2006-03-03,INRUSD,44.09
2006-03-03,JPYUSD,116.46
2006-03-03,KRWUSD,971.0
2006-03-03,LKRUSD,102.48
2006-03-03,MXNUSD,10.5775
2006-03-03,MYRUSD,3.7055
2006-03-03,NOKUSD,6.653
2006-03-03,NZDUSD,1.502
2006-03-03,SEKUSD,7.8605
2006-03-03,SGDUSD,1.6206
2006-03-03,THBUSD,38.86
2006-03-03,TWDUSD,32.35
2006-03-03,ZARUSD,6.2035
2006-03-06,AUDUSD,1.3497
2006-03-06,BRLUSD,2.119
2006-03-06,CADUSD,1.1401
2006-03-06,CHFUSD,1.3002
2006-03-06,CNYUSD,8.0382
2006-03-06,DKKUSD,6.2152
2006-03-06,EURUSD,0.8332
2006-03-06,GBPUSD,0.5717
2006-03-06,HKDUSD,7.7587
2006-03-06,INRUSD,44.18
2006-03-06,JPYUSD,117.46
2006-03-06,KRWUSD,974.7
2006-03-06,LKRUSD,102.53
2006-03-06,MXNUSD,10.609
2006-03-06,MYRUSD,3.7063
2006-03-06,NOKUSD,6.6446
2006-03-06,NZDUSD,1.5218
2006-03-06,SEKUSD,7.8709
2006-03-06,SGDUSD,1.6282
2006-03-06,THBUSD,38.76
2006-03-06,TWDUSD,32.43
2006-03-06,ZARUSD,6.2323
2006-03-07,AUDUSD,1.3631
2006-03-07,BRLUSD,2.1667
2006-03-07,CADUSD,1.1468
2006-03-07,CHFUSD,1.3126
2006-03-07,CNYUSD,8.0425
2006-03-07,DKKUSD,6.2741
2006-03-07,EURUSD,0.8412
2006-03-07,GBPUSD,0.576
2006-03-07,HKDUSD,7.7607
2006-03-07,INRUSD,44.24
2006-03-07,JPYUSD,117.76
2006-03-07,KRWUSD,976.3
2006-03-07,LKRUSD,102.61
2006-03-07,MXNUSD,10.697
2006-03-07,MYRUSD,3.7093
2006-03-07,NOKUSD,6.7163
2006-03-07,NZDUSD,1.5427
2006-03-07,SEKUSD,7.9604
2006-03-07,SGDUSD,1.6318
2006-03-07,THBUSD,39.01
2006-03-07,TWDUSD,32.51
2006-03-07,ZARUSD,6.2775
2006-03-08,AUDUSD,1.3663
2006-03-08,BRLUSD,2.1933
2006-03-08,CADUSD,1.1575
2006-03-08,CHFUSD,1.3088
2006-03-08,CNYUSD,8.0476
2006-03-08,DKKUSD,6.2608
2006-03-08,EURUSD,0.8393
2006-03-08,GBPUSD,0.5761
2006-03-08,HKDUSD,7.7609
2006-03-08,INRUSD,44.36
2006-03-08,JPYUSD,117.9
2006-03-08,KRWUSD,981.95
2006-03-08,LKRUSD,102.68
2006-03-08,MXNUSD,10.775
2006-03-08,MYRUSD,3.7172
2006-03-08,NOKUSD,6.7333
2006-03-08,NZDUSD,1.5408
2006-03-08,SEKUSD,7.9299
2006-03-08,SGDUSD,1.631
2006-03-08,THBUSD,39.14
2006-03-08,TWDUSD,32.52
2006-03-08,ZARUSD,6.325
2006-03-09,AUDUSD,1.3598
2006-03-09,BRLUSD,2.165
2006-03-09,CADUSD,1.1593
2006-03-09,CHFUSD,1.3136
2006-03-09,CNYUSD,8.048
2006-03-09,DKKUSD,6.2571
2006-03-09,EURUSD,0.8389
2006-03-09,GBPUSD,0.5758
2006-03-09,HKDUSD,7.7608
2006-03-09,INRUSD,44.3
2006-03-09,JPYUSD,117.96
2006-03-09,KRWUSD,981.8
2006-03-09,LKRUSD,102.66
2006-03-09,MXNUSD,10.707
2006-03-09,MYRUSD,3.725
2006-03-09,NOKUSD,6.734
2006-03-09,NZDUSD,1.5423
2006-03-09,SEKUSD,7.8913
2006-03-09,SGDUSD,1.6293
2006-03-09,THBUSD,39.12
2006-03-09,TWDUSD,32.48
2006-03-09,ZARUSD,6.26
2006-03-10,AUDUSD,1.368
2006-03-10,BRLUSD,2.1485
2006-03-10,CADUSD,1.1605
2006-03-10,CHFUSD,1.3201
2006-03-10,CNYUSD,8.0492
2006-03-10,DKKUSD,6.2748
2006-03-10,EURUSD,0.8413
2006-03-10,GBPUSD,0.5795
2006-03-10,HKDUSD,7.762
2006-03-10,INRUSD,44.31
2006-03-10,JPYUSD,119.07
2006-03-10,KRWUSD,979.9
2006-03-10,LKRUSD,102.65
2006-03-10,MXNUSD,10.7031
2006-03-10,MYRUSD,3.724
2006-03-10,NOKUSD,6.7073
2006-03-10,NZDUSD,1.5586
2006-03-10,SEKUSD,7.8836
2006-03-10,SGDUSD,1.6278
2006-03-10,THBUSD,39.1
2006-03-10,TWDUSD,32.47
2006-03-10,ZARUSD,6.2455
2006-03-13,AUDUSD,1.365
2006-03-13,BRLUSD,2.132
2006-03-13,CADUSD,1.1616
2006-03-13,CHFUSD,1.3141
2006-03-13,CNYUSD,8.0505
2006-03-13,DKKUSD,6.2471
2006-03-13,EURUSD,0.8374
2006-03-13,GBPUSD,0.5777
2006-03-13,HKDUSD,7.759
2006-03-13,INRUSD,44.38
2006-03-13,JPYUSD,119.01
2006-03-13,KRWUSD,980.4
2006-03-13,LKRUSD,102.65
2006-03-13,MXNUSD,10.7185
2006-03-13,MYRUSD,3.718
2006-03-13,NOKUSD,6.6732
2006-03-13,NZDUSD,1.5605
2006-03-13,SEKUSD,7.8531
2006-03-13,SGDUSD,1.6267
2006-03-13,THBUSD,39.14
2006-03-13,TWDUSD,32.5
2006-03-13,ZARUSD,6.258
2006-03-14,AUDUSD,1.3583
2006-03-14,BRLUSD,2.1231
2006-03-14,CADUSD,1.1548
2006-03-14,CHFUSD,1.3008
2006-03-14,CNYUSD,8.0473
2006-03-14,DKKUSD,6.2043
2006-03-14,EURUSD,0.8316
2006-03-14,GBPUSD,0.5721
2006-03-14,HKDUSD,7.7578
2006-03-14,INRUSD,44.37
2006-03-14,JPYUSD,117.36
2006-03-14,KRWUSD,976.7
2006-03-14,LKRUSD,102.65
2006-03-14,MXNUSD,10.686
2006-03-14,MYRUSD,3.7135
2006-03-14,NOKUSD,6.6183
2006-03-14,NZDUSD,1.5659
2006-03-14,SEKUSD,7.796
2006-03-14,SGDUSD,1.6215
2006-03-14,THBUSD,39.13
2006-03-14,TWDUSD,32.38
2006-03-14,ZARUSD,6.2225
2006-03-15,AUDUSD,1.355
2006-03-15,BRLUSD,2.1256
2006-03-15,CADUSD,1.1553
2006-03-15,CHFUSD,1.2999
2006-03-15,CNYUSD,8.0374
2006-03-15,DKKUSD,6.1948
2006-03-15,EURUSD,0.8302
2006-03-15,GBPUSD,0.5727
2006-03-15,HKDUSD,7.7583
2006-03-15,INRUSD,44.11
2006-03-15,JPYUSD,117.3
2006-03-15,KRWUSD,974.5
2006-03-15,LKRUSD,102.71
2006-03-15,MXNUSD,10.67
2006-03-15,MYRUSD,3.704
2006-03-15,NOKUSD,6.6231
2006-03-15,NZDUSD,1.5504
2006-03-15,SEKUSD,7.7855
2006-03-15,SGDUSD,1.6188
2006-03-15,THBUSD,39.14
2006-03-15,TWDUSD,32.35
2006-03-15,ZARUSD,6.1875
2006-03-16,AUDUSD,1.3605
2006-03-16,BRLUSD,2.103
2006-03-16,CADUSD,1.154
2006-03-16,CHFUSD,1.2931
2006-03-16,CNYUSD,8.0385
2006-03-16,DKKUSD,6.133
2006-03-16,EURUSD,0.823
2006-03-16,GBPUSD,0.5697
2006-03-16,HKDUSD,7.757
2006-03-16,INRUSD,44.29
2006-03-16,JPYUSD,117.13
2006-03-16,KRWUSD,974.8
2006-03-16,LKRUSD,102.75
2006-03-16,MXNUSD,10.621
2006-03-16,MYRUSD,3.704
2006-03-16,NOKUSD,6.5869
2006-03-16,NZDUSD,1.5681
2006-03-16,SEKUSD,7.697
2006-03-16,SGDUSD,1.6178
2006-03-16,THBUSD,39.06
2006-03-16,TWDUSD,32.44
2006-03-16,ZARUSD,6.181
2006-03-17,AUDUSD,1.3716
2006-03-17,BRLUSD,2.1207
2006-03-17,CADUSD,1.1587
2006-03-17,CHFUSD,1.2893
2006-03-17,CNYUSD,8.0286
2006-03-17,DKKUSD,6.1174
2006-03-17,EURUSD,0.8199
2006-03-17,GBPUSD,0.5692
2006-03-17,HKDUSD,7.7573
2006-03-17,INRUSD,44.26
2006-03-17,JPYUSD,115.89
2006-03-17,KRWUSD,970.8
2006-03-17,LKRUSD,102.72
2006-03-17,MXNUSD,10.7
2006-03-17,MYRUSD,3.704
2006-03-17,NOKUSD,6.539
2006-03-17,NZDUSD,1.5768
2006-03-17,SEKUSD,7.6491
2006-03-17,SGDUSD,1.617
2006-03-17,THBUSD,38.94
2006-03-17,TWDUSD,32.38
2006-03-17,ZARUSD,6.2075
2006-03-20,AUDUSD,1.3845
2006-03-20,BRLUSD,2.1349
2006-03-20,CADUSD,1.1627
2006-03-20,CHFUSD,1.2911
2006-03-20,CNYUSD,8.025
2006-03-20,DKKUSD,6.133
2006-03-20,EURUSD,0.8218
2006-03-20,GBPUSD,0.5694
2006-03-20,HKDUSD,7.7585
2006-03-20,INRUSD,44.25
2006-03-20,JPYUSD,116.25
2006-03-20,KRWUSD,966.8
2006-03-20,LKRUSD,102.74
2006-03-20,MXNUSD,10.744
2006-03-20,MYRUSD,3.7033
2006-03-20,NOKUSD,6.5276
2006-03-20,NZDUSD,1.5985
2006-03-20,SEKUSD,7.6703
2006-03-20,SGDUSD,1.6143
2006-03-20,THBUSD,38.7
2006-03-20,TWDUSD,32.38
2006-03-20,ZARUSD,6.2711
2006-03-21,AUDUSD,1.3966
2006-03-21,BRLUSD,2.1557
2006-03-21,CADUSD,1.1647
2006-03-21,CHFUSD,1.3038
2006-03-21,CNYUSD,8.0272
2006-03-21,DKKUSD,6.176
2006-03-21,EURUSD,0.8279
2006-03-21,GBPUSD,0.5728
2006-03-21,HKDUSD,7.7594
2006-03-21,INRUSD,44.29
2006-03-21,JPYUSD,117.23
2006-03-21,KRWUSD,968.1
2006-03-21,LKRUSD,102.66
2006-03-21,MXNUSD,10.798
2006-03-21,MYRUSD,3.699
2006-03-21,NOKUSD,6.5838
2006-03-21,NZDUSD,1.6064
2006-03-21,SEKUSD,7.7559
2006-03-21,SGDUSD,1.6196
2006-03-21,THBUSD,38.84
2006-03-21,TWDUSD,32.46
2006-03-21,ZARUSD,6.335
2006-03-22,AUDUSD,1.3881
2006-03-22,BRLUSD,2.1594
2006-03-22,CADUSD,1.1651
2006-03-22,CHFUSD,1.3024
2006-03-22,CNYUSD,8.0306
2006-03-22,DKKUSD,6.1687
2006-03-22,EURUSD,0.8268
2006-03-22,GBPUSD,0.572
2006-03-22,HKDUSD,7.7599
2006-03-22,INRUSD,44.36
2006-03-22,JPYUSD,116.72
2006-03-22,KRWUSD,973.3
2006-03-22,LKRUSD,102.54
2006-03-22,MXNUSD,10.871
2006-03-22,MYRUSD,3.692
2006-03-22,NOKUSD,6.5732
2006-03-22,NZDUSD,1.5924
2006-03-22,SEKUSD,7.7406
2006-03-22,SGDUSD,1.6158
2006-03-22,THBUSD,38.92
2006-03-22,TWDUSD,32.51
2006-03-22,ZARUSD,6.3276
2006-03-23,AUDUSD,1.3996
2006-03-23,BRLUSD,2.154
2006-03-23,CADUSD,1.1657
2006-03-23,CHFUSD,1.3159
2006-03-23,CNYUSD,8.0274
2006-03-23,DKKUSD,6.2242
2006-03-23,EURUSD,0.8344
2006-03-23,GBPUSD,0.5758
2006-03-23,HKDUSD,7.7591
2006-03-23,INRUSD,44.43
2006-03-23,JPYUSD,117.6
2006-03-23,KRWUSD,975.0
2006-03-23,LKRUSD,102.6
2006-03-23,MXNUSD,10.8555
2006-03-23,MYRUSD,3.69
2006-03-23,NOKUSD,6.6488
2006-03-23,NZDUSD,1.6023
2006-03-23,SEKUSD,7.8028
2006-03-23,SGDUSD,1.6188
2006-03-23,THBUSD,39.06
2006-03-23,TWDUSD,32.57
2006-03-23,ZARUSD,6.2975
2006-03-24,AUDUSD,1.4071
2006-03-24,BRLUSD,2.152
2006-03-24,CADUSD,1.1675
2006-03-24,CHFUSD,1.3099
2006-03-24,CNYUSD,8.0338
2006-03-24,DKKUSD,6.1999
2006-03-24,EURUSD,0.831
2006-03-24,GBPUSD,0.5738
2006-03-24,HKDUSD,7.7591
2006-03-24,INRUSD,44.49
2006-03-24,JPYUSD,117.5
2006-03-24,KRWUSD,979.2
2006-03-24,LKRUSD,102.65
2006-03-24,MXNUSD,10.858
2006-03-24,MYRUSD,3.6965
2006-03-24,NOKUSD,6.6237
2006-03-24,NZDUSD,1.6345
2006-03-24,SEKUSD,7.773
2006-03-24,SGDUSD,1.6195
2006-03-24,THBUSD,39.06
2006-03-24,TWDUSD,32.62
2006-03-24,ZARUSD,6.27
2006-03-27,AUDUSD,1.4172
2006-03-27,BRLUSD,2.201
2006-03-27,CADUSD,1.1685
2006-03-27,CHFUSD,1.3092
2006-03-27,CNYUSD,8.0245
2006-03-27,DKKUSD,6.2102
2006-03-27,EURUSD,0.8323
2006-03-27,GBPUSD,0.5724
2006-03-27,HKDUSD,7.759
2006-03-27,INRUSD,44.58
2006-03-27,JPYUSD,116.62
2006-03-27,KRWUSD,975.4
2006-03-27,LKRUSD,102.71
2006-03-27,MXNUSD,10.939
2006-03-27,MYRUSD,3.6925
2006-03-27,NOKUSD,6.6231
2006-03-27,NZDUSD,1.6493
2006-03-27,SEKUSD,7.7819
2006-03-27,SGDUSD,1.6191
2006-03-27,THBUSD,38.84
2006-03-27,TWDUSD,32.56
2006-03-27,ZARUSD,6.2835
2006-03-28,AUDUSD,1.4112
2006-03-28,BRLUSD,2.2233
2006-03-28,CADUSD,1.1696
2006-03-28,CHFUSD,1.3005
2006-03-28,CNYUSD,8.0212
2006-03-28,DKKUSD,6.1779
2006-03-28,EURUSD,0.828
2006-03-28,GBPUSD,0.5715
2006-03-28,HKDUSD,7.759
2006-03-28,INRUSD,44.49
2006-03-28,JPYUSD,117.23
2006-03-28,KRWUSD,976.5
2006-03-28,LKRUSD,102.73
2006-03-28,MXNUSD,10.942
2006-03-28,MYRUSD,3.6945
2006-03-28,NOKUSD,6.5691
2006-03-28,NZDUSD,1.6559
2006-03-28,SEKUSD,7.7599
2006-03-28,SGDUSD,1.6194
2006-03-28,THBUSD,38.91
2006-03-28,TWDUSD,32.6
2006-03-28,ZARUSD,6.2615
2006-03-29,AUDUSD,1.4168
2006-03-29,BRLUSD,2.2175
2006-03-29,CADUSD,1.1722
2006-03-29,CHFUSD,1.3091
2006-03-29,CNYUSD,8.028
2006-03-29,DKKUSD,6.2027
2006-03-29,EURUSD,0.8313
2006-03-29,GBPUSD,0.5762
2006-03-29,HKDUSD,7.7598
2006-03-29,INRUSD,44.53
2006-03-29,JPYUSD,117.8
2006-03-29,KRWUSD,974.9
2006-03-29,LKRUSD,102.78
2006-03-29,MXNUSD,10.9475
2006-03-29,MYRUSD,3.696
2006-03-29,NOKUSD,6.6262
2006-03-29,NZDUSD,1.657
2006-03-29,SEKUSD,7.8385
2006-03-29,SGDUSD,1.621
2006-03-29,THBUSD,38.91
2006-03-29,TWDUSD,32.55
2006-03-29,ZARUSD,6.31
2006-03-30,AUDUSD,1.4006
2006-03-30,BRLUSD,2.191
2006-03-30,CADUSD,1.1628
2006-03-30,CHFUSD,1.2989
2006-03-30,CNYUSD,8.027
2006-03-30,DKKUSD,6.1505
2006-03-30,EURUSD,0.8243
2006-03-30,GBPUSD,0.5731
2006-03-30,HKDUSD,7.7595
2006-03-30,INRUSD,44.45
2006-03-30,JPYUSD,117.41
2006-03-30,KRWUSD,975.7
2006-03-30,LKRUSD,102.78
2006-03-30,MXNUSD,10.9295
2006-03-30,MYRUSD,3.6945
2006-03-30,NOKUSD,6.5625
