date,currency_pair,close_price
2002-07-12,TWDUSD,33.18
2002-07-12,ZARUSD,9.97
2002-07-15,AUDUSD,1.786
2002-07-15,BRLUSD,2.86
2002-07-15,CADUSD,1.5365
2002-07-15,CHFUSD,1.4582
2002-07-15,CNYUSD,8.2768
2002-07-15,DKKUSD,7.377
2002-07-15,EURUSD,0.9929
2002-07-15,GBPUSD,0.6387
2002-07-15,HKDUSD,7.8
2002-07-15,INRUSD,48.85
2002-07-15,JPYUSD,116.06
2002-07-15,KRWUSD,1171.6
2002-07-15,LKRUSD,96.27
2002-07-15,MXNUSD,9.757
2002-07-15,MYRUSD,3.8
2002-07-15,NOKUSD,7.344
2002-07-15,NZDUSD,2.0619
2002-07-15,SEKUSD,9.199
2002-07-15,SGDUSD,1.739
2002-07-15,THBUSD,40.74
2002-07-15,TWDUSD,33.11
2002-07-15,ZARUSD,10.04
2002-07-16,AUDUSD,1.7912
2002-07-16,BRLUSD,2.869
2002-07-16,CADUSD,1.5347
2002-07-16,CHFUSD,1.4548
2002-07-16,CNYUSD,8.2769
2002-07-16,DKKUSD,7.369
2002-07-16,EURUSD,0.9914
2002-07-16,GBPUSD,0.6372
2002-07-16,HKDUSD,7.8
2002-07-16,INRUSD,48.83
2002-07-16,JPYUSD,115.71
2002-07-16,KRWUSD,1166.8
2002-07-16,LKRUSD,96.27
2002-07-16,MXNUSD,9.727
2002-07-16,MYRUSD,3.8
2002-07-16,NOKUSD,7.326
2002-07-16,NZDUSD,2.0576
2002-07-16,SEKUSD,9.244
2002-07-16,SGDUSD,1.7382
2002-07-16,THBUSD,40.42
2002-07-16,TWDUSD,33.0
2002-07-16,ZARUSD,10.1275
2002-07-17,AUDUSD,1.8129
2002-07-17,BRLUSD,2.898
2002-07-17,CADUSD,1.5399
2002-07-17,CHFUSD,1.454
2002-07-17,CNYUSD,8.2769
2002-07-17,DKKUSD,7.37
2002-07-17,EURUSD,0.9923
2002-07-17,GBPUSD,0.6377
2002-07-17,HKDUSD,7.8
2002-07-17,INRUSD,48.81
2002-07-17,JPYUSD,116.24
2002-07-17,KRWUSD,1166.8
2002-07-17,LKRUSD,96.2
2002-07-17,MXNUSD,9.655
2002-07-17,MYRUSD,3.8
2002-07-17,NOKUSD,7.331
2002-07-17,NZDUSD,2.073
2002-07-17,SEKUSD,9.233
2002-07-17,SGDUSD,1.7397
2002-07-17,THBUSD,40.55
2002-07-17,TWDUSD,32.85
2002-07-17,ZARUSD,10.1475
2002-07-18,AUDUSD,1.8116
2002-07-18,BRLUSD,2.862
2002-07-18,CADUSD,1.544
2002-07-18,CHFUSD,1.454
2002-07-18,CNYUSD,8.2768
2002-07-18,DKKUSD,7.387
2002-07-18,EURUSD,0.9933
2002-07-18,GBPUSD,0.6376
2002-07-18,HKDUSD,7.8
2002-07-18,INRUSD,48.82
2002-07-18,JPYUSD,117.02
2002-07-18,KRWUSD,1169.8
2002-07-18,LKRUSD,96.2
2002-07-18,MXNUSD,9.649
2002-07-18,MYRUSD,3.8
2002-07-18,NOKUSD,7.356
2002-07-18,NZDUSD,2.0738
2002-07-18,SEKUSD,9.245
2002-07-18,SGDUSD,1.7425
2002-07-18,THBUSD,40.59
2002-07-18,TWDUSD,32.89
2002-07-18,ZARUSD,9.96
2002-07-19,AUDUSD,1.8002
2002-07-19,BRLUSD,2.871
2002-07-19,CADUSD,1.5386
2002-07-19,CHFUSD,1.4387
2002-07-19,CNYUSD,8.2769
2002-07-19,DKKUSD,7.319
2002-07-19,EURUSD,0.9846
2002-07-19,GBPUSD,0.6335
2002-07-19,HKDUSD,7.8
2002-07-19,INRUSD,48.75
2002-07-19,JPYUSD,115.73
2002-07-19,KRWUSD,1165.6
2002-07-19,LKRUSD,96.2
2002-07-19,MXNUSD,9.716
2002-07-19,MYRUSD,3.8
2002-07-19,NOKUSD,7.3295
2002-07-19,NZDUSD,2.0534
2002-07-19,SEKUSD,9.23
2002-07-19,SGDUSD,1.731
2002-07-19,THBUSD,40.46
2002-07-19,TWDUSD,32.87
2002-07-19,ZARUSD,9.95
2002-07-22,AUDUSD,1.8126
2002-07-22,BRLUSD,2.879
2002-07-22,CADUSD,1.5562
2002-07-22,CHFUSD,1.4408
2002-07-22,CNYUSD,8.277
2002-07-22,DKKUSD,7.357
2002-07-22,EURUSD,0.9903
2002-07-22,GBPUSD,0.6329
2002-07-22,HKDUSD,7.8
2002-07-22,INRUSD,48.73
2002-07-22,JPYUSD,116.22
2002-07-22,KRWUSD,1160.6
2002-07-22,LKRUSD,96.23
2002-07-22,MXNUSD,9.6385
2002-07-22,MYRUSD,3.8
2002-07-22,NOKUSD,7.4495
2002-07-22,NZDUSD,2.067
2002-07-22,SEKUSD,9.4055
2002-07-22,SGDUSD,1.7335
2002-07-22,THBUSD,40.45
2002-07-22,TWDUSD,32.88
2002-07-22,ZARUSD,9.995
2002-07-23,AUDUSD,1.8335
2002-07-23,BRLUSD,2.905
2002-07-23,CADUSD,1.5779
2002-07-23,CHFUSD,1.4645
2002-07-23,CNYUSD,8.2771
2002-07-23,DKKUSD,7.488
2002-07-23,EURUSD,1.0067
2002-07-23,GBPUSD,0.6387
2002-07-23,HKDUSD,7.8
2002-07-23,INRUSD,48.72
2002-07-23,JPYUSD,117.35
2002-07-23,KRWUSD,1168.21
2002-07-23,LKRUSD,96.23
2002-07-23,MXNUSD,9.613
2002-07-23,MYRUSD,3.8
2002-07-23,NOKUSD,7.618
2002-07-23,NZDUSD,2.0956
2002-07-23,SEKUSD,9.553
2002-07-23,SGDUSD,1.7434
2002-07-23,THBUSD,40.98
2002-07-23,TWDUSD,33.14
2002-07-23,ZARUSD,10.086
2002-07-24,AUDUSD,1.8501
2002-07-24,BRLUSD,2.935
2002-07-24,CADUSD,1.5765
2002-07-24,CHFUSD,1.4561
2002-07-24,CNYUSD,8.2769
2002-07-24,DKKUSD,7.4755
2002-07-24,EURUSD,1.0055
2002-07-24,GBPUSD,0.6351
2002-07-24,HKDUSD,7.8
2002-07-24,INRUSD,48.7
2002-07-24,JPYUSD,116.33
2002-07-24,KRWUSD,1170.1
2002-07-24,LKRUSD,96.24
2002-07-24,MXNUSD,9.705
2002-07-24,MYRUSD,3.8
2002-07-24,NOKUSD,7.6615
2002-07-24,NZDUSD,2.1413
2002-07-24,SEKUSD,9.5685
2002-07-24,SGDUSD,1.744
2002-07-24,THBUSD,41.22
2002-07-24,TWDUSD,33.25
2002-07-24,ZARUSD,10.35
2002-07-25,AUDUSD,1.8464
2002-07-25,BRLUSD,3.0
2002-07-25,CADUSD,1.5725
2002-07-25,CHFUSD,1.4498
2002-07-25,CNYUSD,8.277
2002-07-25,DKKUSD,7.4325
2002-07-25,EURUSD,1.0003
2002-07-25,GBPUSD,0.6348
2002-07-25,HKDUSD,7.8
2002-07-25,INRUSD,48.71
2002-07-25,JPYUSD,116.87
2002-07-25,KRWUSD,1165.9
2002-07-25,LKRUSD,96.26
2002-07-25,MXNUSD,9.739
2002-07-25,MYRUSD,3.8
2002-07-25,NOKUSD,7.5875
2002-07-25,NZDUSD,2.1404
2002-07-25,SEKUSD,9.42
2002-07-25,SGDUSD,1.7445
2002-07-25,THBUSD,41.1
2002-07-25,TWDUSD,33.26
2002-07-25,ZARUSD,10.2
2002-07-26,AUDUSD,1.8622
2002-07-26,BRLUSD,3.02
2002-07-26,CADUSD,1.588
2002-07-26,CHFUSD,1.4682
2002-07-26,CNYUSD,8.2768
2002-07-26,DKKUSD,7.526
2002-07-26,EURUSD,1.0119
2002-07-26,GBPUSD,0.6396
2002-07-26,HKDUSD,7.8
2002-07-26,INRUSD,48.71
2002-07-26,JPYUSD,118.78
2002-07-26,KRWUSD,1185.4
2002-07-26,LKRUSD,96.2
2002-07-26,MXNUSD,9.759
2002-07-26,MYRUSD,3.8
2002-07-26,NOKUSD,7.636
2002-07-26,NZDUSD,2.1598
2002-07-26,SEKUSD,9.448
2002-07-26,SGDUSD,1.7625
2002-07-26,THBUSD,41.97
2002-07-26,TWDUSD,33.54
2002-07-26,ZARUSD,10.28
2002-07-29,AUDUSD,1.8484
2002-07-29,BRLUSD,3.1365
2002-07-29,CADUSD,1.5725
2002-07-29,CHFUSD,1.4893
2002-07-29,CNYUSD,8.2767
2002-07-29,DKKUSD,7.597
2002-07-29,EURUSD,1.0226
2002-07-29,GBPUSD,0.6423
2002-07-29,HKDUSD,7.7999
2002-07-29,INRUSD,48.76
2002-07-29,JPYUSD,119.87
2002-07-29,KRWUSD,1195.0
2002-07-29,LKRUSD,96.17
2002-07-29,MXNUSD,9.7085
2002-07-29,MYRUSD,3.8
2002-07-29,NOKUSD,7.696
2002-07-29,NZDUSD,2.1345
2002-07-29,SEKUSD,9.478
2002-07-29,SGDUSD,1.7691
2002-07-29,THBUSD,42.47
2002-07-29,TWDUSD,33.76
2002-07-29,ZARUSD,10.09
2002-07-30,AUDUSD,1.8365
2002-07-30,BRLUSD,3.265
2002-07-30,CADUSD,1.5735
2002-07-30,CHFUSD,1.4749
2002-07-30,CNYUSD,8.2766
2002-07-30,DKKUSD,7.526
2002-07-30,EURUSD,1.0122
2002-07-30,GBPUSD,0.6359
2002-07-30,HKDUSD,7.8
2002-07-30,INRUSD,48.74
2002-07-30,JPYUSD,119.9
2002-07-30,KRWUSD,1188.0
2002-07-30,LKRUSD,96.2
2002-07-30,MXNUSD,9.748
2002-07-30,MYRUSD,3.8
2002-07-30,NOKUSD,7.528
2002-07-30,NZDUSD,2.1272
2002-07-30,SEKUSD,9.377
2002-07-30,SGDUSD,1.763
2002-07-30,THBUSD,42.03
2002-07-30,TWDUSD,33.66
2002-07-30,ZARUSD,10.15
2002-07-31,AUDUSD,1.8365
2002-07-31,BRLUSD,3.485
2002-07-31,CADUSD,1.5845
2002-07-31,CHFUSD,1.4833
2002-07-31,CNYUSD,8.2767
2002-07-31,DKKUSD,7.583
2002-07-31,EURUSD,1.0208
2002-07-31,GBPUSD,0.64
2002-07-31,HKDUSD,7.8
2002-07-31,INRUSD,48.69
2002-07-31,JPYUSD,119.77
2002-07-31,KRWUSD,1183.0
2002-07-31,LKRUSD,96.23
2002-07-31,MXNUSD,9.8
2002-07-31,MYRUSD,3.8
2002-07-31,NOKUSD,7.62
2002-07-31,NZDUSD,2.1345
2002-07-31,SEKUSD,9.515
2002-07-31,SGDUSD,1.763
2002-07-31,THBUSD,42.04
2002-07-31,TWDUSD,33.61
2002-07-31,ZARUSD,10.19
2002-08-01,AUDUSD,1.8563
2002-08-01,BRLUSD,3.27
2002-08-01,CADUSD,1.5867
2002-08-01,CHFUSD,1.4703
2002-08-01,CNYUSD,8.2766
2002-08-01,DKKUSD,7.547
2002-08-01,EURUSD,1.016
2002-08-01,GBPUSD,0.6419
2002-08-01,HKDUSD,7.8
2002-08-01,INRUSD,48.68
2002-08-01,JPYUSD,119.1
2002-08-01,KRWUSD,1182.8
2002-08-01,LKRUSD,96.3
2002-08-01,MXNUSD,9.878
2002-08-01,MYRUSD,3.8
2002-08-01,NOKUSD,7.643
2002-08-01,NZDUSD,2.1542
2002-08-01,SEKUSD,9.552
2002-08-01,SGDUSD,1.7567
2002-08-01,THBUSD,42.15
2002-08-01,TWDUSD,33.52
2002-08-01,ZARUSD,10.27
2002-08-02,AUDUSD,1.8532
2002-08-02,BRLUSD,3.07
2002-08-02,CADUSD,1.5885
2002-08-02,CHFUSD,1.4708
2002-08-02,CNYUSD,8.2768
2002-08-02,DKKUSD,7.516
2002-08-02,EURUSD,1.0119
2002-08-02,GBPUSD,0.6366
2002-08-02,HKDUSD,7.8
2002-08-02,INRUSD,48.68
2002-08-02,JPYUSD,118.98
2002-08-02,KRWUSD,1184.3
2002-08-02,LKRUSD,96.3
2002-08-02,MXNUSD,9.8475
2002-08-02,MYRUSD,3.8
2002-08-02,NOKUSD,7.621
2002-08-02,NZDUSD,2.1552
2002-08-02,SEKUSD,9.572
2002-08-02,SGDUSD,1.7518
2002-08-02,THBUSD,42.16
2002-08-02,TWDUSD,33.57
2002-08-02,ZARUSD,10.24
2002-08-05,AUDUSD,1.8896
2002-08-05,BRLUSD,3.09
2002-08-05,CADUSD,1.5963
2002-08-05,CHFUSD,1.477
2002-08-05,CNYUSD,8.2767
2002-08-05,DKKUSD,7.5475
2002-08-05,EURUSD,1.0156
2002-08-05,GBPUSD,0.6384
2002-08-05,HKDUSD,7.8
2002-08-05,INRUSD,48.67
2002-08-05,JPYUSD,119.26
2002-08-05,KRWUSD,1197.5
2002-08-05,LKRUSD,96.3
2002-08-05,MXNUSD,9.7865
2002-08-05,MYRUSD,3.8
2002-08-05,NOKUSD,7.646
2002-08-05,NZDUSD,2.1867
2002-08-05,SEKUSD,9.556
2002-08-05,SGDUSD,1.756
2002-08-05,THBUSD,42.15
2002-08-05,TWDUSD,33.68
2002-08-05,ZARUSD,10.523
2002-08-06,AUDUSD,1.8939
2002-08-06,BRLUSD,3.22
2002-08-06,CADUSD,1.5935
2002-08-06,CHFUSD,1.513
2002-08-06,CNYUSD,8.2768
2002-08-06,DKKUSD,7.704
2002-08-06,EURUSD,1.0373
2002-08-06,GBPUSD,0.6501
2002-08-06,HKDUSD,7.8
2002-08-06,INRUSD,48.73
2002-08-06,JPYUSD,121.14
2002-08-06,KRWUSD,1209.0
2002-08-06,LKRUSD,96.32
2002-08-06,MXNUSD,9.75
2002-08-06,MYRUSD,3.8
2002-08-06,NOKUSD,7.8095
2002-08-06,NZDUSD,2.2198
2002-08-06,SEKUSD,9.6855
2002-08-06,SGDUSD,1.773
2002-08-06,THBUSD,42.62
2002-08-06,TWDUSD,33.88
2002-08-06,ZARUSD,10.64
2002-08-07,AUDUSD,1.8646
2002-08-07,BRLUSD,3.07
2002-08-07,CADUSD,1.5807
2002-08-07,CHFUSD,1.497
2002-08-07,CNYUSD,8.2769
2002-08-07,DKKUSD,7.627
2002-08-07,EURUSD,1.0269
2002-08-07,GBPUSD,0.6513
2002-08-07,HKDUSD,7.8
2002-08-07,INRUSD,48.7
2002-08-07,JPYUSD,120.37
2002-08-07,KRWUSD,1206.0
2002-08-07,LKRUSD,96.22
2002-08-07,MXNUSD,9.738
2002-08-07,MYRUSD,3.8
2002-08-07,NOKUSD,7.709
2002-08-07,NZDUSD,2.1997
2002-08-07,SEKUSD,9.587
2002-08-07,SGDUSD,1.7663
2002-08-07,THBUSD,42.41
2002-08-07,TWDUSD,33.75
2002-08-07,ZARUSD,10.435
2002-08-08,AUDUSD,1.8758
2002-08-08,BRLUSD,2.9245
2002-08-08,CADUSD,1.5818
2002-08-08,CHFUSD,1.5146
2002-08-08,CNYUSD,8.2767
2002-08-08,DKKUSD,7.6975
2002-08-08,EURUSD,1.0359
2002-08-08,GBPUSD,0.6545
2002-08-08,HKDUSD,7.8
2002-08-08,INRUSD,48.68
2002-08-08,JPYUSD,121.04
2002-08-08,KRWUSD,1206.7
2002-08-08,LKRUSD,96.2
2002-08-08,MXNUSD,9.7475
2002-08-08,MYRUSD,3.8
2002-08-08,NOKUSD,7.74
2002-08-08,NZDUSD,2.1978
2002-08-08,SEKUSD,9.65
2002-08-08,SGDUSD,1.771
2002-08-08,THBUSD,42.46
2002-08-08,TWDUSD,33.85
2002-08-08,ZARUSD,10.432
2002-08-09,AUDUSD,1.8678
2002-08-09,BRLUSD,2.985
2002-08-09,CADUSD,1.5725
2002-08-09,CHFUSD,1.503
2002-08-09,CNYUSD,8.2766
2002-08-09,DKKUSD,7.647
2002-08-09,EURUSD,1.0294
2002-08-09,GBPUSD,0.6564
2002-08-09,HKDUSD,7.8
2002-08-09,INRUSD,48.67
2002-08-09,JPYUSD,120.15
2002-08-09,KRWUSD,1203.5
2002-08-09,LKRUSD,96.23
2002-08-09,MXNUSD,9.757
2002-08-09,MYRUSD,3.8
2002-08-09,NOKUSD,7.683
2002-08-09,NZDUSD,2.1844
2002-08-09,SEKUSD,9.56
2002-08-09,SGDUSD,1.764
2002-08-09,THBUSD,42.39
2002-08-09,TWDUSD,33.77
2002-08-09,ZARUSD,10.47
2002-08-12,AUDUSD,1.8546
2002-08-12,BRLUSD,3.115
2002-08-12,CADUSD,1.5739
2002-08-12,CHFUSD,1.4965
2002-08-12,CNYUSD,8.2768
2002-08-12,DKKUSD,7.5986
2002-08-12,EURUSD,1.0227
2002-08-12,GBPUSD,0.6529
2002-08-12,HKDUSD,7.8
2002-08-12,INRUSD,48.64
2002-08-12,JPYUSD,118.85
2002-08-12,KRWUSD,1201.0
2002-08-12,LKRUSD,96.22
2002-08-12,MXNUSD,9.843
2002-08-12,MYRUSD,3.8
2002-08-12,NOKUSD,7.629
2002-08-12,NZDUSD,2.1603
2002-08-12,SEKUSD,9.508
2002-08-12,SGDUSD,1.7598
2002-08-12,THBUSD,42.15
2002-08-12,TWDUSD,33.72
2002-08-12,ZARUSD,10.4475
2002-08-13,AUDUSD,1.8584
2002-08-13,BRLUSD,3.175
2002-08-13,CADUSD,1.5658
2002-08-13,CHFUSD,1.4952
2002-08-13,CNYUSD,8.2767
2002-08-13,DKKUSD,7.59
2002-08-13,EURUSD,1.0218
2002-08-13,GBPUSD,0.6532
2002-08-13,HKDUSD,7.8
2002-08-13,INRUSD,48.62
2002-08-13,JPYUSD,119.08
2002-08-13,KRWUSD,1204.0
2002-08-13,LKRUSD,96.2
2002-08-13,MXNUSD,9.947
2002-08-13,MYRUSD,3.8
2002-08-13,NOKUSD,7.6
2002-08-13,NZDUSD,2.1683
2002-08-13,SEKUSD,9.449
2002-08-13,SGDUSD,1.7595
2002-08-13,THBUSD,42.15
2002-08-13,TWDUSD,33.7
2002-08-13,ZARUSD,10.612
2002-08-14,AUDUSD,1.8605
2002-08-14,BRLUSD,3.195
2002-08-14,CADUSD,1.5657
2002-08-14,CHFUSD,1.4813
2002-08-14,CNYUSD,8.2766
2002-08-14,DKKUSD,7.53
2002-08-14,EURUSD,1.0135
2002-08-14,GBPUSD,0.6476
2002-08-14,HKDUSD,7.8
2002-08-14,INRUSD,48.63
2002-08-14,JPYUSD,116.53
2002-08-14,KRWUSD,1186.3
2002-08-14,LKRUSD,96.15
2002-08-14,MXNUSD,9.962
2002-08-14,MYRUSD,3.8005
2002-08-14,NOKUSD,7.551
2002-08-14,NZDUSD,2.1636
2002-08-14,SEKUSD,9.372
2002-08-14,SGDUSD,1.7452
2002-08-14,THBUSD,41.9
2002-08-14,TWDUSD,33.59
2002-08-14,ZARUSD,10.495
2002-08-15,AUDUSD,1.8372
2002-08-15,BRLUSD,3.2
2002-08-15,CADUSD,1.5583
2002-08-15,CHFUSD,1.4907
2002-08-15,CNYUSD,8.2768
2002-08-15,DKKUSD,7.57
2002-08-15,EURUSD,1.0187
2002-08-15,GBPUSD,0.651
2002-08-15,HKDUSD,7.8
2002-08-15,INRUSD,48.63
2002-08-15,JPYUSD,117.28
2002-08-15,KRWUSD,1186.0
2002-08-15,LKRUSD,96.25
2002-08-15,MXNUSD,9.922
2002-08-15,MYRUSD,3.8
2002-08-15,NOKUSD,7.578
2002-08-15,NZDUSD,2.1422
2002-08-15,SEKUSD,9.408
2002-08-15,SGDUSD,1.747
2002-08-15,THBUSD,41.84
2002-08-15,TWDUSD,33.68
2002-08-15,ZARUSD,10.64
2002-08-16,AUDUSD,1.8382
2002-08-16,BRLUSD,3.155
2002-08-16,CADUSD,1.5609
2002-08-16,CHFUSD,1.4915
2002-08-16,CNYUSD,8.2768
2002-08-16,DKKUSD,7.553
2002-08-16,EURUSD,1.0167
2002-08-16,GBPUSD,0.6505
2002-08-16,HKDUSD,7.8
2002-08-16,INRUSD,48.6
2002-08-16,JPYUSD,117.51
2002-08-16,KRWUSD,1188.9
2002-08-16,LKRUSD,96.3
2002-08-16,MXNUSD,9.86
2002-08-16,MYRUSD,3.8
2002-08-16,NOKUSD,7.519
2002-08-16,NZDUSD,2.1427
2002-08-16,SEKUSD,9.384
2002-08-16,SGDUSD,1.7475
2002-08-16,THBUSD,41.8
2002-08-16,TWDUSD,33.74
2002-08-16,ZARUSD,10.5987
2002-08-19,AUDUSD,1.8443
2002-08-19,BRLUSD,3.0825
2002-08-19,CADUSD,1.5715
2002-08-19,CHFUSD,1.5015
2002-08-19,CNYUSD,8.2767
2002-08-19,DKKUSD,7.598
2002-08-19,EURUSD,1.023
2002-08-19,GBPUSD,0.6548
2002-08-19,HKDUSD,7.8
2002-08-19,INRUSD,48.61
2002-08-19,JPYUSD,118.53
2002-08-19,KRWUSD,1194.0
2002-08-19,LKRUSD,96.27
2002-08-19,MXNUSD,9.76
2002-08-19,MYRUSD,3.8
2002-08-19,NOKUSD,7.543
2002-08-19,NZDUSD,2.1445
2002-08-19,SEKUSD,9.444
2002-08-19,SGDUSD,1.7517
2002-08-19,THBUSD,42.08
2002-08-19,TWDUSD,33.84
2002-08-19,ZARUSD,10.62
2002-08-20,AUDUSD,1.8302
2002-08-20,BRLUSD,3.0885
2002-08-20,CADUSD,1.5716
2002-08-20,CHFUSD,1.5027
2002-08-20,CNYUSD,8.2768
2002-08-20,DKKUSD,7.596
2002-08-20,EURUSD,1.0226
2002-08-20,GBPUSD,0.6551
2002-08-20,HKDUSD,7.8
2002-08-20,INRUSD,48.59
2002-08-20,JPYUSD,118.84
2002-08-20,KRWUSD,1195.0
2002-08-20,LKRUSD,96.3
2002-08-20,MXNUSD,9.7875
2002-08-20,MYRUSD,3.8
2002-08-20,NOKUSD,7.515
2002-08-20,NZDUSD,2.1322
2002-08-20,SEKUSD,9.405
2002-08-20,SGDUSD,1.75
2002-08-20,THBUSD,41.96
2002-08-20,TWDUSD,33.9
2002-08-20,ZARUSD,10.75
2002-08-21,AUDUSD,1.8369
2002-08-21,BRLUSD,3.08
2002-08-21,CADUSD,1.5586
2002-08-21,CHFUSD,1.4999
2002-08-21,CNYUSD,8.2766
2002-08-21,DKKUSD,7.5825
2002-08-21,EURUSD,1.0208
2002-08-21,GBPUSD,0.6538
2002-08-21,HKDUSD,7.8
2002-08-21,INRUSD,48.56
2002-08-21,JPYUSD,118.54
2002-08-21,KRWUSD,1192.0
2002-08-21,LKRUSD,96.35
2002-08-21,MXNUSD,9.7885
2002-08-21,MYRUSD,3.8
2002-08-21,NOKUSD,7.544
2002-08-21,NZDUSD,2.151
2002-08-21,SEKUSD,9.347
2002-08-21,SGDUSD,1.7487
2002-08-21,THBUSD,42.08
2002-08-21,TWDUSD,34.0
2002-08-21,ZARUSD,10.88
2002-08-22,AUDUSD,1.8525
2002-08-22,BRLUSD,3.173
2002-08-22,CADUSD,1.5566
2002-08-22,CHFUSD,1.5188
2002-08-22,CNYUSD,8.2766
2002-08-22,DKKUSD,7.659
2002-08-22,EURUSD,1.0312
2002-08-22,GBPUSD,0.6582
2002-08-22,HKDUSD,7.8
2002-08-22,INRUSD,48.55
2002-08-22,JPYUSD,119.85
2002-08-22,KRWUSD,1193.7
2002-08-22,LKRUSD,96.35
2002-08-22,MXNUSD,9.83
2002-08-22,MYRUSD,3.8
2002-08-22,NOKUSD,7.647
2002-08-22,NZDUSD,2.1556
2002-08-22,SEKUSD,9.498
2002-08-22,SGDUSD,1.759
2002-08-22,THBUSD,42.3
2002-08-22,TWDUSD,34.02
2002-08-22,ZARUSD,10.9
2002-08-23,AUDUSD,1.8406
2002-08-23,BRLUSD,3.095
2002-08-23,CADUSD,1.5563
2002-08-23,CHFUSD,1.5128
2002-08-23,CNYUSD,8.2767
2002-08-23,DKKUSD,7.6375
2002-08-23,EURUSD,1.0282
2002-08-23,GBPUSD,0.6572
2002-08-23,HKDUSD,7.8
2002-08-23,INRUSD,48.55
2002-08-23,JPYUSD,119.53
2002-08-23,KRWUSD,1202.5
2002-08-23,LKRUSD,96.33
2002-08-23,MXNUSD,9.842
2002-08-23,MYRUSD,3.8
2002-08-23,NOKUSD,7.626
2002-08-23,NZDUSD,2.145
2002-08-23,SEKUSD,9.457
2002-08-23,SGDUSD,1.7556
2002-08-23,THBUSD,42.3
2002-08-23,TWDUSD,34.12
2002-08-23,ZARUSD,10.856
2002-08-26,AUDUSD,1.8376
2002-08-26,BRLUSD,3.076
2002-08-26,CADUSD,1.5575
2002-08-26,CHFUSD,1.5125
2002-08-26,CNYUSD,8.2766
2002-08-26,DKKUSD,7.632
2002-08-26,EURUSD,1.0276
2002-08-26,GBPUSD,0.6563
2002-08-26,HKDUSD,7.8
2002-08-26,INRUSD,48.55
2002-08-26,JPYUSD,119.54
2002-08-26,KRWUSD,1205.3
2002-08-26,LKRUSD,96.36
2002-08-26,MXNUSD,9.825
2002-08-26,MYRUSD,3.8
2002-08-26,NOKUSD,7.59
2002-08-26,NZDUSD,2.14
2002-08-26,SEKUSD,9.385
2002-08-26,SGDUSD,1.7574
2002-08-26,THBUSD,42.4
2002-08-26,TWDUSD,34.24
2002-08-26,ZARUSD,10.79
2002-08-27,AUDUSD,1.807
2002-08-27,BRLUSD,3.072
2002-08-27,CADUSD,1.5523
2002-08-27,CHFUSD,1.4969
2002-08-27,CNYUSD,8.2767
2002-08-27,DKKUSD,7.567
2002-08-27,EURUSD,1.019
2002-08-27,GBPUSD,0.6534
2002-08-27,HKDUSD,7.8005
2002-08-27,INRUSD,48.53
2002-08-27,JPYUSD,118.31
2002-08-27,KRWUSD,1199.8
2002-08-27,LKRUSD,96.33
2002-08-27,MXNUSD,9.8495
2002-08-27,MYRUSD,3.8
2002-08-27,NOKUSD,7.526
2002-08-27,NZDUSD,2.1195
2002-08-27,SEKUSD,9.2875
2002-08-27,SGDUSD,1.7482
2002-08-27,THBUSD,42.21
2002-08-27,TWDUSD,34.24
2002-08-27,ZARUSD,10.554
2002-08-28,AUDUSD,1.8149
2002-08-28,BRLUSD,3.13
2002-08-28,CADUSD,1.5599
2002-08-28,CHFUSD,1.4968
2002-08-28,CNYUSD,8.2768
2002-08-28,DKKUSD,7.56
2002-08-28,EURUSD,1.0183
2002-08-28,GBPUSD,0.6509
2002-08-28,HKDUSD,7.8001
2002-08-28,INRUSD,48.6
2002-08-28,JPYUSD,118.31
2002-08-28,KRWUSD,1200.0
2002-08-28,LKRUSD,96.29
2002-08-28,MXNUSD,9.9
2002-08-28,MYRUSD,3.8
2002-08-28,NOKUSD,7.52
2002-08-28,NZDUSD,2.1322
2002-08-28,SEKUSD,9.307
2002-08-28,SGDUSD,1.7479
2002-08-28,THBUSD,42.23
2002-08-28,TWDUSD,34.22
2002-08-28,ZARUSD,10.565
2002-08-29,AUDUSD,1.8126
2002-08-29,BRLUSD,3.11
2002-08-29,CADUSD,1.5598
2002-08-29,CHFUSD,1.4941
2002-08-29,CNYUSD,8.2767
2002-08-29,DKKUSD,7.554
2002-08-29,EURUSD,1.0174
2002-08-29,GBPUSD,0.6458
2002-08-29,HKDUSD,7.8
2002-08-29,INRUSD,48.54
2002-08-29,JPYUSD,118.34
2002-08-29,KRWUSD,1205.0
2002-08-29,LKRUSD,96.25
2002-08-29,MXNUSD,9.9165
2002-08-29,MYRUSD,3.8
2002-08-29,NOKUSD,7.516
2002-08-29,NZDUSD,2.1358
2002-08-29,SEKUSD,9.328
2002-08-29,SGDUSD,1.7503
2002-08-29,THBUSD,42.25
2002-08-29,TWDUSD,34.18
2002-08-29,ZARUSD,10.653
2002-08-30,AUDUSD,1.8198
2002-08-30,BRLUSD,3.003
2002-08-30,CADUSD,1.5585
2002-08-30,CHFUSD,1.5007
2002-08-30,CNYUSD,8.2768
2002-08-30,DKKUSD,7.5725
2002-08-30,EURUSD,1.0198
2002-08-30,GBPUSD,0.6462
2002-08-30,HKDUSD,7.8
2002-08-30,INRUSD,48.52
2002-08-30,JPYUSD,118.76
2002-08-30,KRWUSD,1201.9
2002-08-30,LKRUSD,96.35
2002-08-30,MXNUSD,9.9185
2002-08-30,MYRUSD,3.8
2002-08-30,NOKUSD,7.5366
2002-08-30,NZDUSD,2.1372
